month,bnf_name,bnf_code,total_items,total_cost
2015-10-01 00:00:00+00:00,Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,1,1248.88983
2015-10-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,77,1532.64413
2015-10-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,192,1438.8692300000002
2015-10-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,5,73.46417
2015-10-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,23,222.68068
2015-10-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,1675,21805.81940000004
2015-10-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,37,932.9296900000002
2015-10-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,954,4762.233820000001
2015-10-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,60,746.92716
2015-10-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,31,656.63934
2015-10-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,320,9019.18595
2015-10-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,224,4134.59183
2015-10-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,171,3138.53668
2015-10-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,6,71.9109
2015-10-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,9394,74364.25071000004
2015-10-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,4,83.59326
2015-10-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,19154,290530.4742099993
2015-10-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,55,669.82739
2015-10-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,3711,66750.14295999991
2015-10-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,223,5388.295200000001
2015-10-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,1003,8671.384629999997
2015-10-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,107,1802.0418900000002
2015-10-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,517,4838.574880000002
2015-10-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,56,632.95663
2015-11-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,1002,8641.363780000001
2015-11-01 00:00:00+00:00,Oldaram 200mg modified-release tablets,040702040BQACAE,2,42.91422
2015-11-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,2219,36208.36709000002
2015-11-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,3,58.21793
2015-11-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,492151,1750480.0249799956
2015-11-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,55,1507.50325
2015-11-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,1576,20363.41316000001
2015-11-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,60,839.1008699999998
2015-11-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,67,522.6879
2015-11-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,186,2670.32935
2015-11-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,64,734.3638599999999
2015-11-01 00:00:00+00:00,Zamadol 24hr 300mg modified-release tablets,040702040BDAJAM,40,680.2536100000001
2015-11-01 00:00:00+00:00,Maneo 100mg modified-release tablets,040702040BUAAAC,4,25.74132
2015-11-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,65,1043.23179
2015-11-01 00:00:00+00:00,Invodol SR 100mg tablets,040702040BTAAAC,1,13.52093
2015-11-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,8273,120536.85922000019
2015-11-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,41,319.14234999999996
2015-11-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,4949,34961.55066000001
2015-11-01 00:00:00+00:00,Oldaram 100mg modified-release tablets,040702040BQAAAC,3,90.14438999999999
2015-11-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,105,1799.2670999999998
2015-11-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,489,4710.744569999997
2015-11-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,164,3017.47558
2015-11-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,15195,361339.76869999996
2015-11-01 00:00:00+00:00,Zydol SR 150mg tablets,040702040BBADAD,137,3529.8210799999993
2015-11-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,9,235.71203
2015-11-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,386,7459.6884100000025
2015-11-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,1656,14165.94180000001
2015-11-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,226,4109.39358
2015-11-01 00:00:00+00:00,Marol 200mg modified-release tablets (Morningside),040702040BNACAE,17,298.67496
2015-11-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,105,2001.50565
2015-11-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,73,1465.06022
2015-11-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,1927,45698.14631999999
2015-11-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,27,656.7964099999999
2015-11-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,57,664.16401
2015-11-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Teva),040702040BHAFAE,1,9.97652
2015-11-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,34,787.5319
2015-11-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,778,9236.965069999998
2015-11-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,42,1013.2222399999999
2015-11-01 00:00:00+00:00,Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,1,1250.20283
2015-11-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,8980,64146.51238000001
2015-11-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,389,12975.024179999997
2015-11-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,396,11290.143960000001
2015-11-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,8393,66310.76627999998
2015-11-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,22,345.36791999999997
2015-11-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,165,2927.3263499999994
2015-11-01 00:00:00+00:00,Zydol SR 100mg tablets,040702040BBACAC,667,14041.522379999995
2015-11-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,100,2869.98762
2015-11-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,333,1661.71965
2015-11-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,3,57.42448
2015-11-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,34,860.9738499999999
2015-11-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,47,770.76901
2015-11-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,982,4819.860590000002
2015-11-01 00:00:00+00:00,Marol 150mg modified-release tablets (Morningside),040702040BNABAD,5,40.494389999999996
2015-11-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,4986,154874.84853999992
2015-11-01 00:00:00+00:00,Zamadol SR 100mg capsules,040702040BDACAH,416,6286.133100000001
2015-11-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,30,280.01017
2015-11-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,2,83.69698
2015-11-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,4,82.63048
2015-11-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,289,7582.704440000001
2015-11-01 00:00:00+00:00,Oldaram 150mg modified-release tablets,040702040BQABAD,1,26.0956
2015-11-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,563,6682.049959999998
2015-11-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,12,245.51253999999997
2015-11-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,17020,258338.06071999995
2015-11-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,24,500.46590000000003
2015-11-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,4455,52920.996000000065
2015-11-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,2649,30787.653519999993
2015-11-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,4613,28526.280790000026
2015-11-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,200,4823.85742
2015-11-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,44,1144.2607599999997
2015-11-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,3202,57171.23608000006
2015-11-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,71,1770.91908
2015-11-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,175,2417.2469099999994
2015-11-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,186,1489.0060200000003
2015-11-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,8058,194446.87647000005
2015-11-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,141,1686.84202
2015-12-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,1130,5603.57822
2015-12-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,53,837.8534999999999
2015-12-01 00:00:00+00:00,Zydol SR 100mg tablets,040702040BBACAC,743,15995.984009999993
2015-12-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,9149,71620.57199999996
2015-12-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,7,250.4488
2015-12-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,195,2770.59268
2015-12-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,335,9392.99178
2015-12-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,112,3168.16802
2015-12-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,67,702.53908
2015-12-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,109,1837.3749400000002
2015-12-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,199,3414.9333800000004
2015-12-01 00:00:00+00:00,Zamadol 24hr 300mg modified-release tablets,040702040BDAJAM,39,623.24653
2015-12-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,14,238.32403
2015-12-01 00:00:00+00:00,Maneo 150mg modified-release tablets,040702040BUABAD,3,28.83992
2015-12-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,3489,62600.277290000144
2015-12-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,6,99.50929
2015-12-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,131,2390.39152
2015-12-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,444,8449.191949999997
2015-12-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,378,1916.06156
2015-12-01 00:00:00+00:00,Marol 200mg modified-release tablets (Morningside),040702040BNACAE,17,206.7556
2015-12-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,2475,40649.58734999997
2015-12-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,3,80.60395
2015-12-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Teva),040702040BHADAC,1,8.5907
2015-12-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,200,1540.81714
2015-12-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,45,1143.2138
2015-12-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,1127,9729.942039999998
2015-12-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,184,2614.4368799999993
2015-12-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,64,750.9729
2015-12-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,63,1051.02564
2015-12-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,663,8514.50631
2015-12-01 00:00:00+00:00,Tilodol SR 150mg tablets,040702040BSABAD,2,81.82307
2015-12-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,862,10044.883349999998
2015-12-01 00:00:00+00:00,Marol 150mg modified-release tablets (Morningside),040702040BNABAD,6,53.47601
2015-12-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,5231,61443.59993000005
2015-12-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,10469,75457.91891999998
2015-12-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,27,566.06943
2015-12-01 00:00:00+00:00,Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,1,1286.24761
2015-12-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,62,825.1913799999999
2015-12-01 00:00:00+00:00,Zydol SR 150mg tablets,040702040BBADAD,145,3651.9262500000013
2015-12-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,16512,391385.81415999983
2015-12-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,438,14407.52733
2015-12-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,2,15.528239999999998
2015-12-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,5448,170389.21201999972
2015-12-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,1936,16920.914860000008
2015-12-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,8848,130786.83942000035
2015-12-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,244,4524.62532
2015-12-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,33,237.05561
2015-12-01 00:00:00+00:00,Oldaram 200mg modified-release tablets,040702040BQACAE,2,51.07453
2015-12-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,192,3369.2865199999997
2015-12-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,5089,31485.724480000034
2015-12-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,560,5271.9710399999985
2015-12-01 00:00:00+00:00,Invodol SR 100mg tablets,040702040BTAAAC,1,13.50564
2015-12-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,77,627.34469
2015-12-01 00:00:00+00:00,Maneo 200mg modified-release tablets,040702040BUACAE,1,13.11458
2015-12-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,18514,279759.83915000025
2015-12-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,3015,35246.72095999999
2015-12-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,148,1785.8675500000002
2015-12-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,47,1107.24002
2015-12-01 00:00:00+00:00,Oldaram 150mg modified-release tablets,040702040BQABAD,4,44.29719
2015-12-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,5661,40454.80809999998
2015-12-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,30,448.5558000000001
2015-12-01 00:00:00+00:00,Maneo 100mg modified-release tablets,040702040BUAAAC,3,21.50209
2015-12-01 00:00:00+00:00,Dromadol SR 200mg tablets,040702040BEADAE,1,23.61864
2015-12-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,36,954.6179
2015-12-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,2198,51145.47615999998
2015-12-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,78,1529.78289
2015-12-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,8802,211710.67174000043
2015-12-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,93,2415.18297
2015-12-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,542363,1945467.481559997
2015-12-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,222,5306.288610000002
2015-12-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,34,807.77701
2015-12-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,41,1289.8255100000001
2015-12-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,40,342.83184
2015-12-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,1728,22748.195860000003
2015-12-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,393,11087.101590000002
2015-12-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,38,731.5884599999999
2015-12-01 00:00:00+00:00,Zamadol SR 100mg capsules,040702040BDACAH,444,6804.672150000002
2015-12-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,14,373.606
2016-01-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,50,661.34365
2016-01-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,177,2618.876100000001
2016-01-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,62,812.18121
2016-01-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,175,3313.72946
2016-01-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,2665,30815.09392000004
2016-01-01 00:00:00+00:00,Tramadol 75mg modified-release tablets,040702040AAAPAP,1,1.44498
2016-01-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,15,132.55295
2016-01-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,14738,351152.85538999864
2016-01-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,778,9370.329860000005
2016-01-01 00:00:00+00:00,Oldaram 100mg modified-release tablets,040702040BQAAAC,2,12.40311
2016-01-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,4805,56708.13009999988
2016-01-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,11,299.6381
2016-01-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,167,2934.306270000001
2016-01-01 00:00:00+00:00,Marol 150mg modified-release tablets (Morningside),040702040BNABAD,2,11.81086
2016-01-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,381,7269.878979999998
2016-01-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,42,1430.25206
2016-01-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,6,131.46622
2016-01-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,7939,115938.47290999953
2016-01-01 00:00:00+00:00,Maneo 150mg modified-release tablets,040702040BUABAD,3,28.8726
2016-01-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,552,7062.523269999994
2016-01-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,28,704.4999499999999
2016-01-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,371,1816.2259299999982
2016-01-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,1803,15536.524040000055
2016-01-01 00:00:00+00:00,Zydol SR 100mg tablets,040702040BBACAC,653,13765.567120000007
2016-01-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,36,297.97186999999997
2016-01-01 00:00:00+00:00,Zamadol SR 100mg capsules,040702040BDACAH,415,6287.0417
2016-01-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,9431,67779.96428000028
2016-01-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,381,12129.640330000002
2016-01-01 00:00:00+00:00,Zamadol 100mg/2ml solution for injection ampoules,040702040BDAFAB,2,2.03589
2016-01-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,26,371.19441000000006
2016-01-01 00:00:00+00:00,Zydol SR 150mg tablets,040702040BBADAD,127,3122.9679500000007
2016-01-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Teva),040702040BHADAC,2,10.90126
2016-01-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,75,1754.5708300000001
2016-01-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,170,2191.04712
2016-01-01 00:00:00+00:00,Marol 200mg modified-release tablets (Morningside),040702040BNACAE,10,134.81862
2016-01-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,4924,35797.26394999999
2016-01-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,15941,241149.81175000005
2016-01-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,69,1416.5986400000002
2016-01-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,1012,8836.035099999996
2016-01-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,34,943.22187
2016-01-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,55,565.07726
2016-01-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,35,839.65733
2016-01-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,188,1565.73505
2016-01-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,485197,1526884.0274900042
2016-01-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,7,101.67388
2016-01-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,50,664.5849800000001
2016-01-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,15,257.12748
2016-01-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,63,685.6571899999999
2016-01-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,7514,181145.79096999826
2016-01-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,6,119.20058999999999
2016-01-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,115,1564.1956300000004
2016-01-01 00:00:00+00:00,Invodol SR 200mg tablets,040702040BTACAE,1,27.05271
2016-01-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,4841,152301.1048
2016-01-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,93,1819.4740800000002
2016-01-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,366,10041.855089999997
2016-01-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,73,1275.0619499999998
2016-01-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,7954,62337.286830000434
2016-01-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,34,883.2849899999999
2016-01-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,966,4813.564429999998
2016-01-01 00:00:00+00:00,Invodol SR 100mg tablets,040702040BTAAAC,1,25.34817
2016-01-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,229,4324.381950000001
2016-01-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,487,4613.125269999999
2016-01-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,194,4541.16669
2016-01-01 00:00:00+00:00,Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,2,2577.62676
2016-01-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,115,3155.2535700000003
2016-01-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,3000,53071.24474999974
2016-01-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,2186,36162.35620999999
2016-01-01 00:00:00+00:00,Larapam SR 100mg tablets,040702040BGAAAC,1,15.98487
2016-01-01 00:00:00+00:00,Maneo 200mg modified-release tablets,040702040BUACAE,1,3.17549
2016-01-01 00:00:00+00:00,Zamadol 24hr 300mg modified-release tablets,040702040BDAJAM,35,648.59752
2016-01-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,1921,44456.31283000003
2016-01-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,84,1272.12423
2016-01-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,287,7695.3855
2016-01-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,1508,19826.004909999945
2016-01-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,20,497.81529
2016-01-01 00:00:00+00:00,Dromadol SR 200mg tablets,040702040BEADAE,1,23.66573
2016-01-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,73,552.58428
2016-01-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,10,213.09948000000003
2016-01-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,4635,28182.823490000013
2016-01-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Teva),040702040BHAEAD,1,8.04176
2016-02-01 00:00:00+00:00,Marol 200mg modified-release tablets (Morningside),040702040BNACAE,10,108.54111
2016-02-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,1850,16033.075860000012
2016-02-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,173,3118.53096
2016-02-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,199,4895.59542
2016-02-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,11,240.07352999999998
2016-02-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,8,159.84813
2016-02-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,2,90.46603999999999
