month,bnf_name,bnf_code,tramadol_mg
2015-08-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,0.0
2015-08-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,0.0
2015-08-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,0.0
2015-08-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,0.0
2015-08-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,193500.0
2015-08-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,673400.0
2015-08-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,2835550.0
2015-09-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,0.0
2015-09-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,0.0
2015-09-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,0.0
2015-09-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,0.0
2015-09-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,33441300.0
2015-09-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,0.0
2015-09-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,0.0
2015-09-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,0.0
2015-09-01 00:00:00+00:00,Larapam SR 200mg tablets,040702040BGACAE,0.0
2015-09-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,0.0
2015-09-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,0.0
2015-09-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,0.0
2015-09-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,0.0
2015-09-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Teva),040702040BHADAC,0.0
2015-09-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,15881700.0
2015-09-01 00:00:00+00:00,Invodol SR 150mg tablets,040702040BTABAD,0.0
2015-09-01 00:00:00+00:00,Tilodol SR 150mg tablets,040702040BSABAD,0.0
2015-09-01 00:00:00+00:00,Marol 200mg modified-release tablets (Morningside),040702040BNACAE,0.0
2015-09-01 00:00:00+00:00,Zydol SR 100mg tablets,040702040BBACAC,0.0
2015-09-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,0.0
2015-09-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,1264750.0
2015-09-01 00:00:00+00:00,Zamadol 100mg/2ml solution for injection ampoules,040702040BDAFAB,0.0
2015-09-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,324800.0
2015-09-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,385600.0
2015-09-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,0.0
2015-09-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,8662850.0
2015-09-01 00:00:00+00:00,Maneo 100mg modified-release tablets,040702040BUAAAC,0.0
2015-09-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,0.0
2015-09-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,0.0
2015-09-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,0.0
2015-09-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,0.0
2015-09-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,0.0
2015-09-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,0.0
2015-09-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,0.0
2015-09-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,725400.0
2015-09-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,0.0
2015-09-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,0.0
2015-09-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,0.0
2015-09-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,0.0
2015-09-01 00:00:00+00:00,Zamadol 24hr 300mg modified-release tablets,040702040BDAJAM,0.0
2015-09-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,0.0
2015-09-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,131400.0
2015-09-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,0.0
2015-09-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,0.0
2015-09-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,0.0
2015-09-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,0.0
2015-09-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,0.0
2015-09-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,0.0
2015-09-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,0.0
2015-09-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,0.0
2015-09-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,0.0
2015-09-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,0.0
2015-09-01 00:00:00+00:00,Marol 150mg modified-release tablets (Morningside),040702040BNABAD,0.0
2015-09-01 00:00:00+00:00,Dromadol SR 200mg tablets,040702040BEADAE,0.0
2015-09-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,0.0
2015-09-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,0.0
2015-09-01 00:00:00+00:00,Zydol SR 150mg tablets,040702040BBADAD,0.0
2015-09-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,0.0
2015-09-01 00:00:00+00:00,Oldaram 100mg modified-release tablets,040702040BQAAAC,0.0
2015-09-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,0.0
2015-09-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,2696010200.0
2015-09-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,3610800.0
2015-09-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,0.0
2015-09-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,0.0
2015-09-01 00:00:00+00:00,Oldaram 200mg modified-release tablets,040702040BQACAE,0.0
2015-09-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,0.0
2015-09-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,379150.0
2015-09-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,2928350.0
2015-09-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,0.0
2015-09-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,0.0
2015-09-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,0.0
2015-09-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,0.0
2015-09-01 00:00:00+00:00,Zamadol SR 100mg capsules,040702040BDACAH,0.0
2015-09-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,0.0
2015-09-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,0.0
2015-09-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,0.0
2015-09-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,3163850.0
2015-09-01 00:00:00+00:00,Maneo 200mg modified-release tablets,040702040BUACAE,0.0
2015-10-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,8810350.0
2015-10-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,0.0
2015-10-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,0.0
2015-10-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,0.0
2015-10-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,0.0
2015-10-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,0.0
2015-10-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,0.0
2015-10-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,0.0
2015-10-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,0.0
2015-10-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,0.0
2015-10-01 00:00:00+00:00,Zamadol SR 100mg capsules,040702040BDACAH,0.0
2015-10-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,0.0
2015-10-01 00:00:00+00:00,Oldaram 100mg modified-release tablets,040702040BQAAAC,0.0
2015-10-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,0.0
2015-10-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,0.0
2015-10-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,0.0
2015-10-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,0.0
2015-10-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,0.0
2015-10-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,2940950.0
2015-10-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,0.0
2015-10-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,0.0
2015-10-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,0.0
2015-10-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,0.0
2015-10-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,0.0
2015-10-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,0.0
2015-10-01 00:00:00+00:00,Oldaram 200mg modified-release tablets,040702040BQACAE,0.0
2015-10-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,642300.0
2015-10-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,0.0
2015-10-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,0.0
2015-10-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,361750.0
2015-10-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,0.0
2015-10-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,0.0
2015-10-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,0.0
2015-10-01 00:00:00+00:00,Marol 200mg modified-release tablets (Morningside),040702040BNACAE,0.0
2015-10-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,15731300.0
2015-10-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,197500.0
2015-10-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,0.0
2015-10-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,0.0
2015-10-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,0.0
2015-10-01 00:00:00+00:00,Dromadol SR 200mg tablets,040702040BEADAE,0.0
2015-10-01 00:00:00+00:00,Marol 150mg modified-release tablets (Morningside),040702040BNABAD,0.0
2015-10-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,0.0
2015-10-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,0.0
2015-10-01 00:00:00+00:00,Maneo 200mg modified-release tablets,040702040BUACAE,0.0
2015-10-01 00:00:00+00:00,Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,0.0
2015-10-01 00:00:00+00:00,Zamadol 24hr 300mg modified-release tablets,040702040BDAJAM,0.0
2015-10-01 00:00:00+00:00,Zydol SR 150mg tablets,040702040BBADAD,0.0
2015-10-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,0.0
2015-10-01 00:00:00+00:00,Maneo 100mg modified-release tablets,040702040BUAAAC,0.0
2015-10-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,0.0
2015-10-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,1327000.0
2015-10-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Teva),040702040BHADAC,0.0
2015-10-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,0.0
2015-10-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,32524900.0
2015-10-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,3362300.0
2015-10-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,339650.0
2015-10-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,0.0
2015-10-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,0.0
2015-10-01 00:00:00+00:00,Zydol SR 100mg tablets,040702040BBACAC,0.0
2015-10-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,2692206900.0
2015-10-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,0.0
2015-10-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,0.0
2015-10-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,0.0
2015-10-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,0.0
2015-10-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,3414450.0
2015-10-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,0.0
2015-10-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,0.0
2015-10-01 00:00:00+00:00,Invodol SR 100mg tablets,040702040BTAAAC,0.0
2015-10-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,0.0
2015-10-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,0.0
2015-10-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,0.0
2015-10-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,0.0
2015-10-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,0.0
2015-10-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,0.0
2015-10-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,0.0
2015-10-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,347900.0
2015-11-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,0.0
2015-11-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,0.0
2015-11-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,0.0
2015-11-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,0.0
2015-11-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,3401100.0
2015-11-01 00:00:00+00:00,Marol 150mg modified-release tablets (Morningside),040702040BNABAD,0.0
2015-11-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,0.0
2015-11-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,0.0
2015-11-01 00:00:00+00:00,Zamadol 24hr 300mg modified-release tablets,040702040BDAJAM,0.0
2015-11-01 00:00:00+00:00,Maneo 100mg modified-release tablets,040702040BUAAAC,0.0
2015-11-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,29099900.0
2015-11-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,0.0
2015-11-01 00:00:00+00:00,Zydol SR 150mg tablets,040702040BBADAD,0.0
2015-11-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,0.0
2015-11-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,0.0
2015-11-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,0.0
2015-11-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,0.0
2015-11-01 00:00:00+00:00,Invodol SR 100mg tablets,040702040BTAAAC,0.0
2015-11-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,0.0
2015-11-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,0.0
2015-11-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,142500.0
2015-11-01 00:00:00+00:00,Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,0.0
2015-11-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,0.0
2015-11-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,350550.0
2015-11-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,0.0
2015-11-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,0.0
2015-11-01 00:00:00+00:00,Marol 200mg modified-release tablets (Morningside),040702040BNACAE,0.0
2015-11-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,0.0
2015-11-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,0.0
2015-11-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,1159200.0
2015-11-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,0.0
2015-11-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,0.0
2015-11-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,0.0
2015-11-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,0.0
2015-11-01 00:00:00+00:00,Zamadol SR 100mg capsules,040702040BDACAH,0.0
2015-11-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,0.0
2015-11-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,0.0
2015-11-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,0.0
2015-11-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,0.0
2015-11-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,0.0
2015-11-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,0.0
2015-11-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,0.0
2015-11-01 00:00:00+00:00,Oldaram 150mg modified-release tablets,040702040BQABAD,0.0
2015-11-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,3322100.0
2015-11-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,0.0
2015-11-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,0.0
2015-11-01 00:00:00+00:00,Zydol SR 100mg tablets,040702040BBACAC,0.0
2015-11-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,0.0
2015-11-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,664100.0
2015-11-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,0.0
2015-11-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,0.0
2015-11-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,0.0
2015-11-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,0.0
2015-11-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,2652450.0
2015-11-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,0.0
2015-11-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,0.0
2015-11-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,0.0
2015-11-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,0.0
2015-11-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,0.0
2015-11-01 00:00:00+00:00,Oldaram 100mg modified-release tablets,040702040BQAAAC,0.0
2015-11-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,8217800.0
2015-11-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,337900.0
2015-11-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,333350.0
2015-11-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,0.0
2015-11-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,0.0
2015-11-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,14739800.0
2015-11-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,0.0
2015-11-01 00:00:00+00:00,Oldaram 200mg modified-release tablets,040702040BQACAE,0.0
2015-11-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,2529029950.0
2015-11-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,0.0
2015-11-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Teva),040702040BHAFAE,0.0
2015-11-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,0.0
2015-11-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,0.0
2015-11-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,0.0
2015-11-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,0.0
2015-12-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,2813948600.0
2015-12-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,0.0
2015-12-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,0.0
2015-12-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,0.0
2015-12-01 00:00:00+00:00,Marol 150mg modified-release tablets (Morningside),040702040BNABAD,0.0
2015-12-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,0.0
2015-12-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,341400.0
2015-12-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,0.0
2015-12-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,0.0
2015-12-01 00:00:00+00:00,Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,0.0
2015-12-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,0.0
2015-12-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,9191750.0
2015-12-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,0.0
2015-12-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,0.0
2015-12-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,3957150.0
2015-12-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,0.0
2015-12-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,688150.0
2015-12-01 00:00:00+00:00,Oldaram 200mg modified-release tablets,040702040BQACAE,0.0
2015-12-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,0.0
2015-12-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,0.0
2015-12-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,0.0
2015-12-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,0.0
2015-12-01 00:00:00+00:00,Maneo 150mg modified-release tablets,040702040BUABAD,0.0
2015-12-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,0.0
2015-12-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,0.0
2015-12-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,31891200.0
2015-12-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,0.0
2015-12-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,0.0
2015-12-01 00:00:00+00:00,Invodol SR 100mg tablets,040702040BTAAAC,0.0
2015-12-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,0.0
2015-12-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,0.0
2015-12-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,0.0
2015-12-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,0.0
2015-12-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,0.0
2015-12-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,0.0
2015-12-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,0.0
2015-12-01 00:00:00+00:00,Oldaram 150mg modified-release tablets,040702040BQABAD,0.0
2015-12-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,0.0
2015-12-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,0.0
2015-12-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,0.0
2015-12-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,0.0
2015-12-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,0.0
2015-12-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,421400.0
2015-12-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,3721450.0
2015-12-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,0.0
2015-12-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,0.0
2015-12-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,3290950.0
2015-12-01 00:00:00+00:00,Tilodol SR 150mg tablets,040702040BSABAD,0.0
2015-12-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,0.0
2015-12-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,16425050.0
2015-12-01 00:00:00+00:00,Maneo 200mg modified-release tablets,040702040BUACAE,0.0
2015-12-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,0.0
2015-12-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,0.0
2015-12-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,0.0
2015-12-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,0.0
